repair_attempt_id,repair_row_id,variant,warm_start,target_factor,truth_model,study_scenario,background_toy_index,mass_GeV,optimizer_seed,optimizer_restarts,attempt_path,result_path,result_sha256,lml,ls_opt,ls_init,const_opt,kernel_constant_init,kernel_ls_init,actual_fit,interpolation_used
repair__f12__sigpowexpq__2021_1pct_x100__t0008__m230__warm,repair__f12__sigpowexpq__2021_1pct_x100__t0008__m230,warm,True,12,sigpowexpq,2021_1pct_x100,8,0.23,1864466550,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f12/sigpowexpq/2021_1pct_x100/toy_0008/m230MeV/warm/attempt_002,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f12/sigpowexpq/2021_1pct_x100/toy_0008/m230MeV/warm/attempt_002/repair_row_enriched.csv,36d779e531377c183a16e3fc1c879a2f57e51392de8467a1d1f2342bc6a7ef24,1961.6597298839745,0.3128321050543725,0.0947146233640934,43.74296401002988,8.88385047582782,0.1091460034486243,True,False
repair__f15__gengamma__2021_10pct__t0002__m190__salt_01,repair__f15__gengamma__2021_10pct__t0002__m190,salt_01,False,15,gengamma,2021_10pct,2,0.19,74806961,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0002/m190MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0002/m190MeV/salt_01/attempt_001/repair_row_enriched.csv,bbfd998b3b7a31ff6daa97f366056328c407e47a3fd98a7e1304037a0f2b1121,1560.1283076029854,0.2839984420460769,0.0989894502254296,183.40477172784395,1.0,0.0989894502254296,True,False
repair__f15__gengamma__2021_10pct__t0002__m190__salt_02,repair__f15__gengamma__2021_10pct__t0002__m190,salt_02,False,15,gengamma,2021_10pct,2,0.19,1390137492,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0002/m190MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0002/m190MeV/salt_02/attempt_001/repair_row_enriched.csv,7eb66d4e351d0f5323f65c65bc03e26fc468b12446915eba1f97d3423c5346bd,1560.1283046468889,0.2840068417279037,0.0989894502254296,183.4151124016818,1.0,0.0989894502254296,True,False
repair__f15__gengamma__2021_10pct__t0002__m190__salt_03,repair__f15__gengamma__2021_10pct__t0002__m190,salt_03,False,15,gengamma,2021_10pct,2,0.19,494163274,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0002/m190MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0002/m190MeV/salt_03/attempt_001/repair_row_enriched.csv,60637ea4f558985221b2e42bac89c022587f61bd6b79f6049f1828c55f8ff83e,1560.1283082465798,0.2840030708289726,0.0989894502254296,183.4247106790471,1.0,0.0989894502254296,True,False
repair__f15__gengamma__2021_10pct__t0002__m190__warm,repair__f15__gengamma__2021_10pct__t0002__m190,warm,True,15,gengamma,2021_10pct,2,0.19,2150045766,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0002/m190MeV/warm/attempt_002,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0002/m190MeV/warm/attempt_002/repair_row_enriched.csv,4b4d894dbda22c917e95f7a94961354365aadffad15f8f71e7b94341b30f5f68,1560.128308257281,0.284003544370903,0.0989894502254296,183.42955965564877,183.4605767285909,0.2840153365482812,True,False
repair__f15__gengamma__2021_10pct__t0003__m070__salt_01,repair__f15__gengamma__2021_10pct__t0003__m070,salt_01,False,15,gengamma,2021_10pct,3,0.07,206450703,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0003/m070MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0003/m070MeV/salt_01/attempt_001/repair_row_enriched.csv,fd13dc15dd79b1395f23bc1c9f10505b84a385bb0cc1062d82c3e47e76d7120c,1625.2051409862663,0.3312622197352325,0.1241671058160028,494.12613253778034,1.0,0.1241671058160028,True,False
repair__f15__gengamma__2021_10pct__t0003__m070__salt_02,repair__f15__gengamma__2021_10pct__t0003__m070,salt_02,False,15,gengamma,2021_10pct,3,0.07,2006792236,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0003/m070MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0003/m070MeV/salt_02/attempt_001/repair_row_enriched.csv,e98a7f83a464e6038236a611edbe220663cf52949d14f8869c8e608be075de04,1624.9063939520108,0.2819870635898853,0.1241671058160028,144.79150387959004,1.0,0.1241671058160028,True,False
repair__f15__gengamma__2021_10pct__t0003__m070__salt_03,repair__f15__gengamma__2021_10pct__t0003__m070,salt_03,False,15,gengamma,2021_10pct,3,0.07,2338859913,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0003/m070MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0003/m070MeV/salt_03/attempt_001/repair_row_enriched.csv,c5d16df0ebbf014fa79a133a359d0483ca9637648812d109bea61d6994118a07,1625.205130051357,0.3312629824391506,0.1241671058160028,494.13778155934216,1.0,0.1241671058160028,True,False
repair__f15__gengamma__2021_10pct__t0003__m070__warm,repair__f15__gengamma__2021_10pct__t0003__m070,warm,True,15,gengamma,2021_10pct,3,0.07,1929057008,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0003/m070MeV/warm/attempt_002,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0003/m070MeV/warm/attempt_002/repair_row_enriched.csv,7aae99147ca4a6864dcbc11573406b3f0f0671d44fb5c96fc00630895918cdc1,1625.2051424024733,0.3312732650756211,0.1241671058160028,494.30770384859653,494.30770384859653,0.3312732650756211,True,False
repair__f15__gengamma__2021_10pct__t0009__m050__salt_01,repair__f15__gengamma__2021_10pct__t0009__m050,salt_01,False,15,gengamma,2021_10pct,9,0.05,3778589136,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0009/m050MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0009/m050MeV/salt_01/attempt_001/repair_row_enriched.csv,d99ac56a8628afd0d9be10d716711f55109474f921c2715609f5fc29d2c08923,1636.5197564832072,0.3216560367508135,0.1588612167593829,340.56573320239085,1.0,0.1588612167593829,True,False
repair__f15__gengamma__2021_10pct__t0009__m050__salt_02,repair__f15__gengamma__2021_10pct__t0009__m050,salt_02,False,15,gengamma,2021_10pct,9,0.05,3645461113,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0009/m050MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0009/m050MeV/salt_02/attempt_001/repair_row_enriched.csv,f212cee21b94a5d86fc2792ef9c76fe2beaf611f30528d24705709c09049179d,1636.5197554032677,0.3216497629521371,0.1588612167593829,340.4862331024532,1.0,0.1588612167593829,True,False
repair__f15__gengamma__2021_10pct__t0009__m050__salt_03,repair__f15__gengamma__2021_10pct__t0009__m050,salt_03,False,15,gengamma,2021_10pct,9,0.05,524479658,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0009/m050MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0009/m050MeV/salt_03/attempt_001/repair_row_enriched.csv,da30a1488e42976a6da1556d7908b3adeed631d66171006797217e332b7b267b,1636.3331984407416,0.26682019726884,0.1588612167593829,119.15380255767823,1.0,0.1588612167593829,True,False
repair__f15__gengamma__2021_10pct__t0009__m050__warm,repair__f15__gengamma__2021_10pct__t0009__m050,warm,True,15,gengamma,2021_10pct,9,0.05,1911957688,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0009/m050MeV/warm/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0009/m050MeV/warm/attempt_001/repair_row_enriched.csv,51224834838de3f6fdce69dd972eb0ce4f0aa82bdc326ce647146ef8283100e9,1636.519755270432,0.3216538879933901,0.1588612167593829,340.5634733068744,1.0,0.2050889489557788,True,False
repair__f15__gengamma__2021_10pct__t0009__m070__salt_01,repair__f15__gengamma__2021_10pct__t0009__m070,salt_01,False,15,gengamma,2021_10pct,9,0.07,2091429511,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0009/m070MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0009/m070MeV/salt_01/attempt_001/repair_row_enriched.csv,05cf9343b98627312bbc97ed5c3a49664199c534dc90bd3b90d00328b3263e1c,1607.329299507767,0.3377817060286593,0.1241671058160028,798.7781475230803,1.0,0.1241671058160028,True,False
repair__f15__gengamma__2021_10pct__t0009__m070__salt_02,repair__f15__gengamma__2021_10pct__t0009__m070,salt_02,False,15,gengamma,2021_10pct,9,0.07,3152947409,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0009/m070MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0009/m070MeV/salt_02/attempt_001/repair_row_enriched.csv,13e58d82f2b427f113e5e47b88c72ba60fa896aac2a1d7fe45963f8f65da46d8,1607.3292636274557,0.3377815902819815,0.1241671058160028,798.7758638467043,1.0,0.1241671058160028,True,False
repair__f15__gengamma__2021_10pct__t0009__m070__salt_03,repair__f15__gengamma__2021_10pct__t0009__m070,salt_03,False,15,gengamma,2021_10pct,9,0.07,843136602,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0009/m070MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0009/m070MeV/salt_03/attempt_001/repair_row_enriched.csv,4861e4e7f1474d8b7ac74d082fa07e83027f373242baacd7685638eface8fbd3,1606.8914360312176,0.2738022514235081,0.1241671058160028,157.2788700064582,1.0,0.1241671058160028,True,False
repair__f15__gengamma__2021_10pct__t0009__m070__warm,repair__f15__gengamma__2021_10pct__t0009__m070,warm,True,15,gengamma,2021_10pct,9,0.07,2553406768,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0009/m070MeV/warm/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct/toy_0009/m070MeV/warm/attempt_001/repair_row_enriched.csv,644beca76c2518292fb370b55a0a6e99c2826ca1833f42d313cbe8e2cd046198,1607.329292375566,0.3377847716284734,0.1241671058160028,798.9038821769537,1.0,0.160299044324051,True,False
repair__f15__gengamma__2021_10pct_x10__t0002__m050__salt_01,repair__f15__gengamma__2021_10pct_x10__t0002__m050,salt_01,False,15,gengamma,2021_10pct_x10,2,0.05,4047821007,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct_x10/toy_0002/m050MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct_x10/toy_0002/m050MeV/salt_01/attempt_001/repair_row_enriched.csv,096e6ae91fbaf3977eac6717d9a95184e8f1318dbc7b8ef41c7c9defb47a7e5d,2085.4249070776673,0.2870237128585797,0.1588612167593829,426.4912477324807,1.0,0.1588612167593829,True,False
repair__f15__gengamma__2021_10pct_x10__t0002__m050__salt_02,repair__f15__gengamma__2021_10pct_x10__t0002__m050,salt_02,False,15,gengamma,2021_10pct_x10,2,0.05,349045640,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct_x10/toy_0002/m050MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct_x10/toy_0002/m050MeV/salt_02/attempt_001/repair_row_enriched.csv,9e64b8592b0558cd2eb0ee9b1e644fa0986ca6242ed18d19a38e343b4fddc4af,2085.424907610097,0.2870243933443799,0.1588612167593829,426.519834119579,1.0,0.1588612167593829,True,False
repair__f15__gengamma__2021_10pct_x10__t0002__m050__salt_03,repair__f15__gengamma__2021_10pct_x10__t0002__m050,salt_03,False,15,gengamma,2021_10pct_x10,2,0.05,682947462,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct_x10/toy_0002/m050MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct_x10/toy_0002/m050MeV/salt_03/attempt_001/repair_row_enriched.csv,fe33eff04ff753d00024fdc0712bd6148a709f1d0a9b0121954c7cb0813cde5e,2085.424878005938,0.287007745065566,0.1588612167593829,426.1973313139383,1.0,0.1588612167593829,True,False
repair__f15__gengamma__2021_10pct_x10__t0002__m050__warm,repair__f15__gengamma__2021_10pct_x10__t0002__m050,warm,True,15,gengamma,2021_10pct_x10,2,0.05,758998449,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct_x10/toy_0002/m050MeV/warm/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct_x10/toy_0002/m050MeV/warm/attempt_001/repair_row_enriched.csv,22af1e79550648972b765c20388c55136992a07737483d6b2e849012f191456d,2085.4248651092007,0.2870316653627854,0.1588612167593829,426.6014990793686,426.4848730298145,0.2870234496074458,True,False
repair__f15__gengamma__2021_10pct_x10__t0006__m150__salt_01,repair__f15__gengamma__2021_10pct_x10__t0006__m150,salt_01,False,15,gengamma,2021_10pct_x10,6,0.15,601309601,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct_x10/toy_0006/m150MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct_x10/toy_0006/m150MeV/salt_01/attempt_001/repair_row_enriched.csv,1e35995c0b545c261bd93a0bb0838fb78e4b06b01ff92a8818511031da6683fc,1988.1407803166928,0.3161517568719904,0.0956543063121079,1075.3034205819906,1.0,0.0956543063121079,True,False
repair__f15__gengamma__2021_10pct_x10__t0006__m150__salt_02,repair__f15__gengamma__2021_10pct_x10__t0006__m150,salt_02,False,15,gengamma,2021_10pct_x10,6,0.15,1928162347,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct_x10/toy_0006/m150MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct_x10/toy_0006/m150MeV/salt_02/attempt_001/repair_row_enriched.csv,4d5d4f05dc5971469a71d056f249bfdda46c6ed0949ed6a0f9e9bef988008aae,1988.1408126359963,0.3161425598989297,0.0956543063121079,1074.895141869244,1.0,0.0956543063121079,True,False
repair__f15__gengamma__2021_10pct_x10__t0006__m150__salt_03,repair__f15__gengamma__2021_10pct_x10__t0006__m150,salt_03,False,15,gengamma,2021_10pct_x10,6,0.15,3778554686,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct_x10/toy_0006/m150MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct_x10/toy_0006/m150MeV/salt_03/attempt_001/repair_row_enriched.csv,5637cc9442969a92b571c1b239aefcf11c51a666d6ae838ffd59d9ef05efa19f,1988.1408497205657,0.3161430117116106,0.0956543063121079,1074.749120127819,1.0,0.0956543063121079,True,False
repair__f15__gengamma__2021_10pct_x10__t0006__m150__warm,repair__f15__gengamma__2021_10pct_x10__t0006__m150,warm,True,15,gengamma,2021_10pct_x10,6,0.15,3080104818,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct_x10/toy_0006/m150MeV/warm/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_10pct_x10/toy_0006/m150MeV/warm/attempt_001/repair_row_enriched.csv,5a39ab3a10b70fd9732cc48d3b9cef2f0f70a37fdb70570653cb6653b1139646,1988.140863128407,0.3161430074921912,0.0956543063121079,1074.7073276444746,1.3403091724181615,0.1787139026875025,True,False
repair__f15__gengamma__2021_1pct__t0000__m230__salt_01,repair__f15__gengamma__2021_1pct__t0000__m230,salt_01,False,15,gengamma,2021_1pct,0,0.23,1815866379,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_1pct/toy_0000/m230MeV/salt_01/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_1pct/toy_0000/m230MeV/salt_01/attempt_001/repair_row_enriched.csv,cca11d7593b9952b2541c2dd3032642146abdaba8e39f6ba934cbe2eb9fa1b6b,1098.1165677513502,0.2874059318173782,0.1058941681527014,78.57057885014689,1.0,0.1058941681527014,True,False
repair__f15__gengamma__2021_1pct__t0000__m230__salt_02,repair__f15__gengamma__2021_1pct__t0000__m230,salt_02,False,15,gengamma,2021_1pct,0,0.23,2584896389,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_1pct/toy_0000/m230MeV/salt_02/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_1pct/toy_0000/m230MeV/salt_02/attempt_001/repair_row_enriched.csv,55763a027e7d1bca400b451703a2ad177cfcd902b78a10b73c605aa165cab176,1098.1165677149247,0.2874070553497247,0.1058941681527014,78.57512526804973,1.0,0.1058941681527014,True,False
repair__f15__gengamma__2021_1pct__t0000__m230__salt_03,repair__f15__gengamma__2021_1pct__t0000__m230,salt_03,False,15,gengamma,2021_1pct,0,0.23,2043540350,12,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_1pct/toy_0000/m230MeV/salt_03/attempt_001,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f15/gengamma/2021_1pct/toy_0000/m230MeV/salt_03/attempt_001/repair_row_enriched.csv,396771ed38561f7b7b0587d40e014b57fa17a3610316e420816037dd7bc915aa,1098.1165677685606,0.2874044333649333,0.1058941681527014,78.56299410177128,1.0,0.1058941681527014,True,False
